AssetId|ClientAssetID|LocationSGcode FROM FAR
1712|LAN9603569|C07300080000038800000
1713|LAN9598519|C07300080000135600000
1713|LAN9601024|C07300080000135500000
1713|LAN9601853|C07300080000239900000
1713|LAN9603570|C07300080000043900000
1713|LAN9604397|C07300080000127600000
1672|LAN9599119|C06400030000257700000
1672|LAN9599121|C06400030000260400000
1672|LAN9599122|C06400030000258700000
1672|LAN9599968|C06400030000258200000
1672|LAN9599969|C06400030000258000000
1672|LAN9599970|C06400030000223800000
1672|LAN9599972|C06400030000260500000
1672|LAN9601577|C06400030000259500000
1672|LAN9601578|C06400030000258400000
1672|LAN9602463|C06400030000258100000
1672|LAN9602464|C06400030000257600000
1672|LAN9602465|C06400030000259200000
1672|LAN9602466|C06400030000258300000
1672|LAN9603329|C06400030000259400000
1672|LAN9605007|C06400030000257200000
1672|LAN9605008|C06400030000259300000
1673|LAN9600951|C06500030000077100000
1673|LAN9602649|C06500030000077200000
1673|LAN9602650|C06500030000077000000
1673|LAN9602651|C06500030000076700000
1673|LAN9603494|C06500030000076900000
1673|LAN9605180|C06500030000076800000
1674|LAN9601760|C06500000000012500014
1674|LAN9601761|C06500000000012500013
1675|LAN9605162|C06500000000001300011
2402|LAN9600950|C06500030000143000000
1677|LAN9600142|C06500030000256600000
1678|LAN9604326|C06500030000176300000
1679|LAN9599296|C06500030000165100000
1679|LAN9599297|C06500030000056100000
1679|LAN9600956|C06500030000055700000
1679|LAN9601787|C06500030000055900000
1679|LAN9602654|C06500030000165200000
1679|LAN9603501|C06500030000056000000
1679|LAN9605181|C06500030000055800000
1681|LAN9599293|C06500030000118800000
1681|LAN9603496|C06500030000107100000
1681|LAN9604327|C06500030000171300000
1682|LAN9599291|C06500030000207000000
1682|LAN9599292|C06500030000119000000
1682|LAN9600952|C06500030000107300000
1682|LAN9603495|C06500030000213800000
1684|LAN9599322|C06700220000398900000
1684|LAN9599323|C06700220000262500000
1684|LAN9599324|C06700220000262400000
5541|LAN9602072|C01600340002415300000
5653|LAN9602939|C01600670001381300000
5693|LAN9605232|C04600040000038300000
5694|LAN9602708|C04600040000033400000
5694|LAN9602709|C04600040000032900000
5701|LAN9598548|C04600080000087800000
5757|LAN9601604|C02700020000329200000
5757|LAN9603345|C02700020000121300000
5768|LAN9600801|C02700020002067100000
5788|LAN9599581|C01600170001189600000
5788|LAN9602938|C01600170001189700000
5829|LAN9600108|C05100070001088800000
5881|LAN9599177|C03900050000088200000
5881|LAN9603373|C03900050000088700000
5882|LAN9600834|C03900050000277200000
5884|LAN9602525|C03900050000350100000
5895|LAN9603598|C05200010000026600000
5899|LAN9602765|C05200010000036300000
1715|LAN9602731|C07300070000045100000
1716|LAN9600178|C07500030000027400000
1716|LAN9600179|C07500030000027300000
1716|LAN9601002|C07500030000031500000
1716|LAN9601003|C07500030000027200000
1716|LAN9602702|C07500030000027500000
1716|LAN9603541|C07500030000070100000
1716|LAN9603542|C07500030000031700000
1716|LAN9603543|C07500030000027100000
1716|LAN9603544|C07500030000026900000
1716|LAN9603545|C07500030000026800000
1716|LAN9604368|C07500030000031600000
1716|LAN9604369|C07500030000031300000
1718|LAN9601828|C07500030000040800000
1718|LAN9605227|C07500030000038600000
1720|LAN9602500|C07700040000045300000
1720|LAN9602501|C07700040000012700000
1720|LAN9602502|C07700040000012600000
1720|LAN9603351|C07700040000012800000
1721|LAN9599163|C07800060000001500000
1721|LAN9600002|C07800060000001100000
1721|LAN9602517|C07800060000001200000
1721|LAN9603359|C07800060000001300000
1721|LAN9604185|C07800060000001400000
1722|LAN9600001|C07800080000029300000
1722|LAN9601634|C07800080000006600000
1722|LAN9601635|C07800080000006500000
1722|LAN9605047|C07800080000006700000
1723|LAN9600100|C05500100000383500000
1726|LAN9600890|C05500100000275900000
1727|LAN9599235|C05500000000002500044
1727|LAN9602585|C05500000000002500015
1728|LAN9600907|C05500100000476500000
1728|LAN9602610|C05500100000174100000
1729|LAN9600099|C05500100000244400000
1729|LAN9601734|C05500100000244500000
1730|LAN9600098|C05500100000671000000
1731|LAN9604284|C05500100000073500000
1732|LAN9604283|C05500100000275500000
1735|LAN9598572|C01100030000137000000
1735|LAN9598573|C01100030000105000000
1735|LAN9599405|C01100030000105700000
1735|LAN9600245|C01100030000105400000
1414|LAN9603620|C01100030000213600000
1416|LAN9598992|C01600070001432100000
1416|LAN9599831|C01600070001432600000
1416|LAN9600673|C01600070001432800000
1416|LAN9600674|C01600070001432200000
1416|LAN9600675|C01600070001432000000
1416|LAN9601451|C01600070001468300000
1416|LAN9601452|C01600070001433000000
1416|LAN9601453|C01600070001432700000
1416|LAN9602322|C01600070001468700000
1416|LAN9602323|C01600070001432500000
1416|LAN9602324|C01600070001432300000
1416|LAN9603207|C01600070001432900000
1416|LAN9604005|C01600070001472600000
1416|LAN9604857|C01600070001432400000
1418|LAN9602321|C01600070003262700000
1419|LAN9601450|C01600070010158500000
1420|LAN9598995|C01600070008150100000
1420|LAN9599839|C01600070008150000000
1420|LAN9600678|C01600070008149800000
1420|LAN9601457|C01600070008152100000
1420|LAN9604014|C01600070008152200000
1420|LAN9604862|C01600070008149900000
1423|LAN9603212|C01600670000234300000
1424|LAN9604013|C01600190001565800000
1425|LAN9600677|C01600310000073200000
1425|LAN9603211|C01600310000073400000
1425|LAN9604861|C01600310000073300000
14261|LAN9602330|C01600450000858000000
1427|LAN9599838|C01600200000135500000
1427|LAN9601455|C01600200000135400000
1427|LAN9601456|C01600200000134300000
1427|LAN9602329|C01600200000134700000
1427|LAN9603209|C01600200000135300000
1427|LAN9603210|C01600200000135200000
1427|LAN9604012|C01600200000135700000
1427|LAN9604858|C01600200000135000000
1427|LAN9604859|C01600200000134400000
1427|LAN9604860|C01600200000134000000
1427|LAN9604903|C01600200000134100000
1429|LAN9599837|C06700230001111200000
1431|LAN9601882|C04600080000922100000
14321|LAN9600168|C07500000000030500014
1433|LAN9598555|C04600050000007100000
1433|LAN9600231|C04600050000007800000
1433|LAN9601881|C04600050000007200000
1436|LAN9604009|C01600070016816200000
1437|LAN9602326|C01600070010158400000
1642|LAN9603529|C06700220000956000000
1647|LAN9600299|C01600000000075900000
1647|LAN9602829|C01600070017788700000
1650|LAN9598981|C01600070008182100000
1650|LAN9598982|C01600070008182000000
1650|LAN9598983|C01600070008180500000
1650|LAN9598984|C01600070008180300000
1650|LAN9600658|C01600070008180600000
1650|LAN9603192|C01600070008180700000
1650|LAN9603193|C01600070008180400000
1651|LAN9599820|C01600450000210000000
1654|LAN9599818|C01600450000094500000
1656|LAN9602652|C08500040000410100000
1659|LAN9599209|C01300210000010800000
1659|LAN9600044|C01300210000010700000
1659|LAN9601669|C01300210000010400000
1659|LAN9601670|C01300210000010300000
1659|LAN9601671|C01300210000010100000
1660|LAN9601439|C01600630003948100000
1661|LAN9601839|C04600070000036000000
1662|LAN9604373|C04600000000018500034
1666|LAN9601057|C00900000000012700011
1667|LAN9600233|C00900010000099400000
1667|LAN9602769|C00900010000104900000
1667|LAN9603596|C00900010000102900000
6050|LAN9601066|C00900010000121300000
1669|LAN9599127|C06400030000322300000
1669|LAN9599128|C06400030000322200000
1669|LAN9601587|C06400030000321200000
1669|LAN9603334|C06400030000246600000
1669|LAN9604156|C06400030000322100000
1669|LAN9605012|C06400030000321300000
1671|LAN9599120|C06400040000000300000
1671|LAN9599971|C06400040000314300000
1671|LAN9601576|C06400040000019800000
1671|LAN9602467|C06400040000019700000
1671|LAN9602468|C06400040000001200000
1671|LAN9603328|C06400040000000200000
1671|LAN9603330|C06400040000000100000
1671|LAN9604150|C06400040000375800000
1671|LAN9605009|C06400040000001300000
1672|LAN9599117|C06400030000257900000
1672|LAN9599118|C06400030000257800000
2221|LAN9604379|C04600120000233600000
2224|LAN9599346|C04600140000224100000
2225|LAN9599343|C04600140000346000000
2226|LAN9605235|C04600140000411100000
2228|LAN9603549|C04600140000106500000
2229|LAN9601832|C04600120000454100000
2230|LAN9599341|C04600140000834400000
2231|LAN9600184|C04600040000007500000
2231|LAN9600185|C04600040000028700000
2231|LAN9601834|C04600040000007300000
2231|LAN9605233|C04600040000029600000
2232|LAN9602711|C04600040000055600000
2233|LAN9599340|C04600000000043300006
2234|LAN9601640|C03900000000018300012
2235|LAN9599180|C03900050000064300000
2235|LAN9605066|C03900050000065700000
2237|LAN9602522|C04300010000005900000
2241|LAN9598552|C04600080000553400000
2246|LAN9601052|C04600080001126600000
2250|LAN9599379|C04600080000034100000
2252|LAN9598821|C01600600000311600000
2257|LAN9599377|C04600080000177000000
2257|LAN9599378|C04600080000171300000
2257|LAN9602756|C04600080000193300000
2258|LAN9598551|C04600080000075200000
2260|LAN9605177|C05000020000013900000
2261|LAN9602642|C05000020000047300000
2262|LAN9601750|C05100070000359800000
2262|LAN9601751|C05100070000358300000
2262|LAN9602618|C05100070000359600000
2262|LAN9605152|C05100070000359500000
2265|LAN9599257|C05100070000735700000
2265|LAN9600106|C05100070000933200000
2265|LAN9600113|C05100070000498300000
2265|LAN9600923|C05100070000257500000
2265|LAN9603472|C05100070000201300000
2265|LAN9604298|C05100070000257400000
2266|LAN9600922|C05100070000438000000
2267|LAN9599255|C05100000000006000008
2269|LAN9598517|C07300010000036100000
2269|LAN9601850|C07300000000006500022
2269|LAN9604390|C07300000000006500031
2269|LAN9604396|C07300010000036300000
2270|LAN9599061|C05400050000520600000
2270|LAN9601541|C05400050000520500000
2270|LAN9601542|C05400050000224900000
2270|LAN9603292|C05400050000225000000
2270|LAN9604963|C05400050000224700000
2272|LAN9599924|C05400050000125100000
1768|LAN9598953|C01600190000682800000
1768|LAN9599514|C01600190000679500000
1768|LAN9602868|C01600190000679300000
1768|LAN9602869|C01600190000679200000
3153|LAN9599591|C01600590000091500000
3552|LAN9600748|C05400030000030900000
3556|LAN9600739|C04200010000070600000
3576|LAN9601775|C05000020000143300000
3703|LAN9598722|C01600190000654800000
3703|LAN9598724|C01600190000654500000
3703|LAN9598730|C01600190000653200000
3703|LAN9602922|C01600190000652700000
3712|LAN9602931|C01600420000371100000
3717|LAN9601227|C01600670000078800000
3763|LAN9603770|C01600070004852700000
3782|LAN9602947|C01600070010242600000
3794|LAN9598718|C01600350003700600000
3806|LAN9603767|C01600350000029400000
3822|LAN9601235|C01600070006631700000
3822|LAN9602944|C01600070006623000000
3822|LAN9603760|C01600070006632200000
3827|LAN9602941|C01600070001180600000
3827|LAN9603757|C01600070001178300000
3839|LAN9598713|C01600200000283500000
3859|LAN9598531|C02000020000056800000
5467|LAN9599579|C01600630004277600000
244738|LAN9600661|C01600020001464200000
1568|LAN9604844|C01600020002504400000
1570|LAN9604186|C07800030000025600000
1572|LAN9601004|C07500050000093700000
1576|LAN9598558|C00900020000014600000
1576|LAN9601059|C00900020000014500000
1576|LAN9604438|C00900020000020700000
1579|LAN9604845|C01600070014214500000
1583|LAN9602613|C05500120000011600000
1583|LAN9604286|C05500120000012000000
1586|LAN9600249|C01100030000217800000
1586|LAN9601900|C01100030000113500000
1586|LAN9604450|C01100030000113600000
1591|LAN9599125|C07300030000133900000
1592|LAN9601584|C07300060000015700000
1594|LAN9604355|C05500060000027800000
1595|LAN9604354|C05500030000113500000
1598|LAN9602611|C05500080001054200000
1599|LAN9600888|C05500000000017300006
1600|LAN9604285|C05500080001408400000
1600|LAN9605141|C05500080001408800000
1602|LAN9604328|C08500040000591000000
1610|LAN9601762|C07300000000020300029
1610|LAN9603481|C07300000000020300009
1610|LAN9605163|C07300000000018200001
1612|LAN9599822|C01600020001123500000
1612|LAN9600660|C01600020001122900000
1612|LAN9602309|C01600020001123100000
1620|LAN9599821|C01600070000833100000
1623|LAN9599294|C08500010000004900000
1623|LAN9603497|C08500010000088900000
1626|LAN9603242|C01600630002186300000
1627|LAN9598980|C01600630000741100000
1631|LAN9598979|C01600640000106400000
1634|LAN9604841|C01600070003030900000
1635|LAN9600125|C08500000000017900015
16381|LAN9602308|C01600400000015300000
1641|LAN9600657|C01600430000093400000
1978|LAN9604803|C01600070004613200000
1978|LAN9604804|C01600070004613000000
1978|LAN9604807|C01600070004607300000
1979|LAN9599779|C01600070004536000000
1980|LAN9598918|C01600070004830000000
1980|LAN9598922|C01600070004827500000
1980|LAN9599774|C01600070004830100000
1980|LAN9599775|C01600070004828500000
1980|LAN9601398|C01600070004829800000
1980|LAN9602273|C01600070004827400000
1980|LAN9603136|C01600070009776000000
1980|LAN9603945|C01600070004829700000
1980|LAN9604801|C01600070004829200000
1981|LAN9598912|C01600070009653300000
1981|LAN9599764|C01600070009654200000
1981|LAN9599767|C01600070009653200000
1981|LAN9599768|C01600070009653100000
1981|LAN9599769|C01600070009653000000
1981|LAN9602265|C01600070009654000000
1981|LAN9602268|C01600070009653600000
1981|LAN9602269|C01600070009653500000
1981|LAN9603132|C01600070009654100000
1981|LAN9604790|C01600070009657600000
1981|LAN9604793|C01600070009653900000
1982|LAN9598909|C01600520000072000000
1982|LAN9599757|C01600520000073400000
1982|LAN9599758|C01600520000072700000
1982|LAN9599759|C01600520000072500000
1982|LAN9599762|C01600520000071900000
1982|LAN9599763|C01600520000103100000
1982|LAN9602264|C01600520000071800000
1982|LAN9603129|C01600520000072300000
1982|LAN9603930|C01600520000073600000
1982|LAN9603931|C01600520000072200000
1982|LAN9604785|C01600520000072400000
1982|LAN9604789|C01600520000144500000
1984|LAN9599751|C01600070009611500000
1985|LAN9602258|C01600070006690500000
1985|LAN9604779|C01600070013228300000
1986|LAN9598902|C01600070007626600000
1986|LAN9598903|C01600070007626500000
1987|LAN9599749|C01600070006076000000
1987|LAN9602257|C01600070006075800000
1987|LAN9603122|C01600070006075900000
1987|LAN9603925|C01600070006324100000
1959|LAN9603166|C01600070007701300000
1959|LAN9603167|C01600070007701000000
1959|LAN9603937|C01600070007700800000
1959|LAN9603938|C01600070007700100000
1959|LAN9603943|C01600070007699500000
1959|LAN9603944|C01600070007699100000
1959|LAN9603970|C01600070007702100000
1959|LAN9603972|C01600070007701200000
1959|LAN9604791|C01600070007700500000
1959|LAN9604794|C01600070007699700000
1959|LAN9604795|C01600070007699300000
1959|LAN9604796|C01600070007699200000
1959|LAN9604812|C01600070007702300000
1959|LAN9604813|C01600070007701400000
1963|LAN9598936|C01600070001427800000
1963|LAN9599790|C01600070001425500000
1963|LAN9601410|C01600070001425400000
1963|LAN9602287|C01600070001429700000
1965|LAN9599789|C01600060000023100000
1969|LAN9599509|C01600070002778600000
1969|LAN9600328|C01600070002644500000
1969|LAN9601989|C01600070002893700000
1975|LAN9600631|C01600070015078400000
1975|LAN9601407|C01600070004718300000
1976|LAN9598930|C01600070004702100000
1976|LAN9598931|C01600070004701600000
1976|LAN9599784|C01600070004701700000
1976|LAN9600626|C01600070004702200000
1976|LAN9600630|C01600070004699300000
1976|LAN9602279|C01600070004701800000
1976|LAN9603955|C01600070004702000000
1976|LAN9603956|C01600070004701900000
1976|LAN9603961|C01600070004701400000
1977|LAN9600624|C01600070004495600000
1978|LAN9598926|C01600070004590000000
1978|LAN9598927|C01600070004429700000
1978|LAN9600619|C01600070004613100000
1978|LAN9600722|C01600070004429800000
1978|LAN9601402|C01600070004590300000
1978|LAN9601982|C01600070004589700000
1978|LAN9602275|C01600070004607400000
1978|LAN9602276|C01600070004429500000
1978|LAN9603142|C01600070004607900000
2526|LAN9603799|C01600190002580900000
2527|LAN9602104|C01600190001311100000
2531|LAN9601304|C01600190001242300000
2531|LAN9602138|C01600190001304800000
2533|LAN9598778|C01600190001037400000
2533|LAN9599608|C01600190001523100000
2533|LAN9599625|C01600190001042300000
2533|LAN9599633|C01600190001039000000
2533|LAN9600441|C01600190001523200000
2533|LAN9600442|C01600190001523000000
2533|LAN9600450|C01600190001060800000
